Evento,Titulo,Gratuito,Hora,Distrito,Barrio,Codigo,Longitud,Latitud,Tipo,Tipo1,Tipo2
11726744,Goher,1,20:00,RETIRO,ADELFAS,28007,-3.6701340560704026,40.398195733324194,contenido/actividades/Musica,Musica,
11726739,De Sabina a Drexler,1,20:00,RETIRO,ADELFAS,28007,-3.6701340560704026,40.398195733324194,contenido/actividades/Musica,Musica,
11700097,Mujeres Árbol. Exposición,1,,RETIRO,ADELFAS,28007,-3.668092320219012,40.40254931370529,contenido/actividades/Exposiciones,Exposiciones,
11587808,Degustación de felicidad,1,10:00,RETIRO,ADELFAS,28007,-3.668092320219012,40.40254931370529,contenido/actividades/CursosTalleres,CursosTalleres,
11726738,Mr. Robinson,1,20:00,RETIRO,ADELFAS,28007,-3.6701340560704026,40.398195733324194,contenido/actividades/Musica,Musica,
11726742,The Mojo Glove,1,20:00,RETIRO,ADELFAS,28007,-3.6701340560704026,40.398195733324194,contenido/actividades/Musica,Musica,
11726710,Te digo una cosa,1,12:00,RETIRO,ADELFAS,28007,-3.673881351837232,40.39702079232232,contenido/actividades/TeatroPerformance,TeatroPerformance,
11721603,Autodefensa feminista,1,18:00,RETIRO,ADELFAS,28007,-3.668092320219012,40.40254931370529,contenido/actividades/CursosTalleres,CursosTalleres,
11726740,Latinoamérica en tu mano,1,20:00,RETIRO,ADELFAS,28007,-3.6701340560704026,40.398195733324194,contenido/actividades/Musica,Musica,
11731251,'La máquina del tiempo',1,,TETUAN,ALMENARA,28029,-3.6976620067965,40.46903299144094,contenido/actividades/Exposiciones,Exposiciones,
11722972,LA VERBENA DE LA... REVOLTOSA,1,19:00,TETUAN,ALMENARA,28029,-3.6976620067965,40.46903299144094,contenido/actividades/TeatroPerformance,TeatroPerformance,
11722957,"Títeres: 'Efecto Mariposa', a cargo de Sol y Tierra",1,19:00,TETUAN,ALMENARA,28029,-3.6976620067965,40.46903299144094,contenido/actividades/TeatroPerformance,TeatroPerformance,
11722100,¡A todo tren! Destino Asturias,1,22:30,LATINA,ALUCHE,28047,-3.759357295793056,40.392680212409495,contenido/actividades/CuentacuentosTiteresMarionetas,CuentacuentosTiteresMarionetas,
11722102,Jungle Cruise,1,22:30,LATINA,ALUCHE,28047,-3.759357295793056,40.392680212409495,contenido/actividades/CuentacuentosTiteresMarionetas,CuentacuentosTiteresMarionetas,
11704954,"'Mujeres con pluma, cartas escritas por mujeres'",1,,LATINA,ALUCHE,28024,-3.766488547484156,40.39707462511591,contenido/actividades/Exposiciones,Exposiciones,
11722099,Peter Rabbit 2: a la fuga,1,22:30,LATINA,ALUCHE,28047,-3.759357295793056,40.392680212409495,contenido/actividades/CuentacuentosTiteresMarionetas,CuentacuentosTiteresMarionetas,
11722101,Raya y el último dragón,1,22:30,LATINA,ALUCHE,28047,-3.759357295793056,40.392680212409495,contenido/actividades/CuentacuentosTiteresMarionetas,CuentacuentosTiteresMarionetas,
11733453,Hexacorde &amp; Vanesa Muela,1,20:00,LATINA,ALUCHE,28047,-3.744692836307442,40.39420802732146,contenido/actividades/Musica/CantautorFolkCountry,Musica,CantautorFolkCountry
11730732,Programa de actividades en el Centro Cultural Fernando de los Ríos (Latina),1,,LATINA,ALUCHE,28047,-3.7562667464373214,40.39552931214334,contenido/actividades/DanzaBaile/FolcloreEtnica,DanzaBaile,FolcloreEtnica
11729606,Nostalgia Cubana,1,19:30,SAN BLAS-CANILLEJAS,ARCOS,28037,-3.621741078700336,40.42027705095574,contenido/actividades/Musica,Musica,
11630658,Exposición permanente de las obras del escultor Andrés Lasanta,1,,SAN BLAS-CANILLEJAS,ARCOS,28037,-3.621741078700336,40.42027705095574,contenido/actividades/Exposiciones,Exposiciones,
11718582,Pongamos que hablo de Madrid,1,,SAN BLAS-CANILLEJAS,ARCOS,28037,-3.621741078700336,40.42027705095574,contenido/actividades/Exposiciones,Exposiciones,
11708895,Las brujas de Roald Dahl,1,22:15,CARABANCHEL,BUENAVISTA,28054,-3.757402071835875,40.36434144869983,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11709212,Le Mans'66,1,22:15,CARABANCHEL,BUENAVISTA,28054,-3.757402071835875,40.36434144869983,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11603214,Iniciación al rol,1,16:00,CARABANCHEL,BUENAVISTA,28044,-3.755451103709316,40.3668227041488,contenido/actividades/DanzaBaile/FolcloreEtnica,DanzaBaile,FolcloreEtnica
11709230,Los Croods: una nueva era,1,22:15,CARABANCHEL,BUENAVISTA,28054,-3.757402071835875,40.36434144869983,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11709233,García y García,1,22:15,CARABANCHEL,BUENAVISTA,28054,-3.757402071835875,40.36434144869983,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11708885,Cómo entrar a tu dragón 3,1,22:15,CARABANCHEL,BUENAVISTA,28054,-3.757402071835875,40.36434144869983,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11709222,Minari. Historia de mi familia,1,22:15,CARABANCHEL,BUENAVISTA,28054,-3.757402071835875,40.36434144869983,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11720111,Masterchef,1,10:00,CARABANCHEL,BUENAVISTA,28044,-3.755451103709316,40.3668227041488,contenido/actividades/DanzaBaile/FolcloreEtnica,DanzaBaile,FolcloreEtnica
11720085,Taller de Henna,1,19:00,CARABANCHEL,BUENAVISTA,28044,-3.755451103709316,40.3668227041488,contenido/actividades/DanzaBaile/FolcloreEtnica,DanzaBaile,FolcloreEtnica
11720125,Rol en vivo,1,17:00,CARABANCHEL,BUENAVISTA,28044,-3.755451103709316,40.3668227041488,contenido/actividades/DanzaBaile/FolcloreEtnica,DanzaBaile,FolcloreEtnica
11669364,Rol en vivo,1,17:00,CARABANCHEL,BUENAVISTA,28044,-3.755451103709316,40.3668227041488,contenido/actividades/DanzaBaile/FolcloreEtnica,DanzaBaile,FolcloreEtnica
11730746,Programa de actividades en el Centro Cultural Sara Montiel (Latina),1,,LATINA,CAMPAMENTO,28024,-3.775144917950534,40.39976467763712,contenido/actividades/TeatroPerformance/ComediaMonologo,TeatroPerformance,ComediaMonologo
11727161,Relaciones de pareja en construcción,1,18:00,HORTALEZA,CANILLAS,28043,-3.6501714580414126,40.46155641637237,contenido/actividades/CursosTalleres,CursosTalleres,
11727204,Caminando por Madrid. Ciudad amigable.,1,09:30,HORTALEZA,CANILLAS,28043,-3.6501714580414126,40.46155641637237,contenido/actividades/ExcursionesItinerariosVisitas,ExcursionesItinerariosVisitas,
11707731,Exposición Ref(her)ents,1,10:00,HORTALEZA,CANILLAS,28043,-3.6501714580414126,40.46155641637237,contenido/actividades/Exposiciones,Exposiciones,
11580799,"Bengala, una vida en doce asaltos (Hortaleza)",1,19:00,HORTALEZA,CANILLAS,28043,-3.6544210187969433,40.46088953531134,contenido/actividades/1ciudad21distritos,1ciudad21distritos,
11727156,"Espacio mensual para el recuerdo de las mujeres, niñas y niños, víctimas de violencia machista",1,19:00,HORTALEZA,CANILLAS,28043,-3.6501714580414126,40.46155641637237,contenido/actividades/CursosTalleres,CursosTalleres,
11727072,Siento y me escucho,1,12:00,HORTALEZA,CANILLAS,28043,-3.6501714580414126,40.46155641637237,contenido/actividades/CursosTalleres,CursosTalleres,
11722259,Formación a profesionales: la trata de mujeres y niñas con fines de explotación sexual,1,12:00,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.606916137721353,40.44900396754908,contenido/actividades/CursosTalleres,CursosTalleres,
11724986,Mandatos familiares. Grupo tarde,1,17:00,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.606916137721353,40.44900396754908,contenido/actividades/CursosTalleres,CursosTalleres,
11724985,Mandatos familiares. Grupo mañana,1,10:30,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.606916137721353,40.44900396754908,contenido/actividades/CursosTalleres,CursosTalleres,
11718481,Cine Karaoke:Sonrisas y lágrimas + performance,1,22:15,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.611169305772912,40.44260378345522,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11640920,Sanando en red,1,,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.606916137721353,40.44900396754908,contenido/actividades/Exposiciones,Exposiciones,
11718541,Peter Rabbit 2 The Runaway a la fuga + animación,1,22:15,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.611169305772912,40.44260378345522,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11718562,La estrella de los simios,1,22:15,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.611169305772912,40.44260378345522,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11718399,El cover + corto,1,,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,-3.611169305772912,40.44260378345522,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11681615,'Orquesta Espontánea de Jazz' - Moncloa - Aravaca,1,20:00,MONCLOA-ARAVACA,CASA DE CAMPO,28008,-3.716531855540272,40.42425096551599,contenido/actividades/1ciudad21distritos,1ciudad21distritos,
11732911,Música en el Templete II - Parque del Oeste 2022,1,21:30,MONCLOA-ARAVACA,CASA DE CAMPO,28008,-3.719327791504915,40.424449819646256,contenido/actividades/Musica/CantautorFolkCountry,Musica,CantautorFolkCountry
11691779,92 Años no son nada,1,,VILLA DE VALLECAS,CASCO H.VALLECAS,28031,-3.623110349262379,40.37958461816216,contenido/actividades/Exposiciones,Exposiciones,
11507545,Exposición 'Sanando en red: sanación colectiva frente a la violencia machista',1,,VICALVARO,CASCO H.VICALVARO,28032,-3.6072257008596313,40.40274516135535,contenido/actividades/Exposiciones,Exposiciones,
11712354,Natalia Baeza.,1,20:00,VICALVARO,CASCO H.VICALVARO,28032,-3.621281890570377,40.39982891410407,contenido/actividades/Musica,Musica,
11712352,Eva María Cortés,1,20:00,VICALVARO,CASCO H.VICALVARO,28032,-3.621281890570377,40.39982891410407,contenido/actividades/Musica,Musica,
11698141,Confluencias: intersecciones entre palabra e imagen,1,12:00,CENTRO,CENTRO,28015,-3.7106116887809817,40.42737760210632,contenido/actividades/Exposiciones,Exposiciones,
11728180,Reencantar a las bestias de la laguna,0,,ARGANZUELA,CHOPERA,28045,-3.6972067902718897,40.39245798191536,contenido/actividades/CursosTalleres,CursosTalleres,
11586986,The Murder of Crows,0,,ARGANZUELA,CHOPERA,28045,-3.695807289289216,40.3910548685872,contenido/actividades/Exposiciones,Exposiciones,
11712404,Escuela de adultos de Arganzuela. Curso 2022 - 2023,0,,ARGANZUELA,CHOPERA,28045,-3.698565632659468,40.3933877847248,contenido/actividades/CursosTalleres,CursosTalleres,
11724229,Paraíso perdido,1,,ARGANZUELA,CHOPERA,28045,-3.7000855961559855,40.394522745106734,contenido/actividades/Exposiciones,Exposiciones,
11474686,Talleres para colegios (ESO y Bachillerato),0,,ARGANZUELA,CHOPERA,28045,-3.695807289289216,40.3910548685872,contenido/actividades/CursosTalleres,CursosTalleres,
11583239,Lo que no se puede contar,0,,ARGANZUELA,CHOPERA,28045,-3.697259467865366,40.39241367848808,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11648049,Visitas Matadero,0,,ARGANZUELA,CHOPERA,28045,-3.695807289289216,40.3910548685872,contenido/actividades/ActividadesCalleArteUrbano,ActividadesCalleArteUrbano,
11543297,Las cosas de mis abuelos,0,,ARGANZUELA,CHOPERA,28045,-3.697247685884226,40.39241374953321,contenido/actividades/Exposiciones,Exposiciones,
11491186,Zenvoid Studio - Desarrollo de videojuegos,0,,ARGANZUELA,CHOPERA,28045,-3.6972067902718897,40.39245798191536,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11694585,KLIMT. La experiencia inmersiva,0,,ARGANZUELA,CHOPERA,28045,-3.695807289289216,40.3910548685872,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11648046,Visitas familiares a Matadero,0,,ARGANZUELA,CHOPERA,28045,-3.695807289289216,40.3910548685872,contenido/actividades/ActividadesCalleArteUrbano,ActividadesCalleArteUrbano,
11639450,Campamento de Inglés y Teatro,0,,ARGANZUELA,CHOPERA,28045,-3.695807289289216,40.3910548685872,contenido/actividades/Campamentos,Campamentos,
11558229,Cima en corto,0,,ARGANZUELA,CHOPERA,28045,-3.695807971926008,40.391053041229135,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11558194,Ciclo Docma,0,,ARGANZUELA,CHOPERA,28045,-3.695807971926008,40.391053041229135,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11708837,El agente topo,1,22:15,CARABANCHEL,COMILLAS,28019,-3.7141505979369023,40.39191419121823,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11709016,Los Japón,1,22:15,CARABANCHEL,COMILLAS,28019,-3.7141505979369023,40.39191419121823,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11709043,Pinocho,1,22:15,CARABANCHEL,COMILLAS,28019,-3.7141505979369023,40.39191419121823,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11709036,Godzilla vs Kong,1,22:15,CARABANCHEL,COMILLAS,28019,-3.7141505979369023,40.39191419121823,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11709027,El padre,1,22:15,CARABANCHEL,COMILLAS,28019,-3.7141505979369023,40.39191419121823,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11708833,Trolls 2: gira mundial,1,22:15,CARABANCHEL,COMILLAS,28019,-3.7141505979369023,40.39191419121823,contenido/actividades/CineActividadesAudiovisuales,CineActividadesAudiovisuales,
11729195,El Arte De Vivir Bajo La Lluvia,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729123,El Cano y Magallanes,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729156,Foto De Familia,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11730646,First Cow,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728456,"Minari, Historia De Mi Familia",1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729190,El Jinete Del Dragón,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729178,Una Veterinaria En La Borgoña,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729151,Puñales Por La Espalda,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729126,La Voz Dormida,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729138,La Última Gran Estafa,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729209,Cats,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728490,LA Mujer Del Espía,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729204,Rocketman,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729131,Adú,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729145,"Nunca, Casi Nunca, A Veces, Siempre",1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728503,La Librería,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728462,Adam,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11730663,El Amor Está En El Agua,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729200,Poliamor Para Principiantes,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728500,Corpus Christi,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729162,Una Ventana Al Mar,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729185,Una Joven Prometedora,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11730654,Una Vez Más,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11730675,Otra Ronda,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728439,Rompiendo Las Normas,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11730678,1917,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11730669,Judy,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728442,Bajo Las Estrellas De París,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11729173,Mi Hermano Persigue Dinosaurios,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11728495,Tomboy,1,22:00,CIUDAD LINEAL,CONCEPCION,28027,-3.6504096146979457,40.43629956289038,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11693853,Aulas,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/TeatroPerformance,TeatroPerformance,
11693824,La noria invisible,0,19:30,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/TeatroPerformance,TeatroPerformance,
11715061,Cuentos y leyendas de Japón,0,19:00,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11715064,"Mukashi, mukashi",0,19:00,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11715055,La casa de los dedos,0,20:00,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11693830,El encanto de una hora,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/TeatroPerformance,TeatroPerformance,
11693997,Camerino,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/Exposiciones,Exposiciones,
11727570,Funciones Accesibles,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11693827,Queen Lear,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/TeatroPerformance,TeatroPerformance,
11693871,La luna en un cazo,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11694006,La voluntad de creer,0,19:30,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/TeatroPerformance,TeatroPerformance,
11693994,Naves del Español 15 años,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11694000,Género imposible,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11586239,I Programa de residencias artísticas de audiovisual para las artes escénicas,0,,CENTRO,CORTES,28012,-3.7001663599562105,40.41482868269558,contenido/actividades/ProgramacionDestacadaAgendaCultura,ProgramacionDestacadaAgendaCultura,
11433441,Canta,1,22:00,FUENCARRAL-EL PARDO,EL GOLOSO,28049,-3.685946562681175,40.51635495615339,contenido/actividades/ActividadesCalleArteUrbano,ActividadesCalleArteUrbano,
11433444,Troll 2: Gira mundial,1,22:00,FUENCARRAL-EL PARDO,EL GOLOSO,28049,-3.685946562681175,40.51635495615339,contenido/actividades/ActividadesCalleArteUrbano,ActividadesCalleArteUrbano,
10956045,Campamento Urbano CSC Montecarmelo segunda quincena,1,,FUENCARRAL-EL PARDO,EL GOLOSO,28049,-3.685946562681175,40.51635495615339,contenido/actividades/Campamentos,Campamentos,
11433443,El mejor verano de mi vida,1,22:00,FUENCARRAL-EL PARDO,EL GOLOSO,28049,-3.685946562681175,40.51635495615339,contenido/actividades/ActividadesCalleArteUrbano,ActividadesCalleArteUrbano,
